Volume_1,Volume_2,Volume_3,Open_1,Open_2,Open_3,High_1,High_2,High_3,Low_1,Low_2,Low_3
17426160.0,19636390.0,15801370.0,185.42,189.5,190.71,188.43,190.68,191.28,185.2,189.3,190.18
37322930.0,26560420.0,26178840.0,110.42,109.51,110.23,112.19,110.73,110.98,110.27,109.42,109.2
27997990.0,52979780.0,114436300.0,105.0,103.91,96.0,105.65,105.3,98.71,104.51,103.91,95.68
23492650.0,46820600.0,66028640.0,117.1,117.95,114.31,117.74,118.36,115.7,117.0,117.31,113.31
24452750.0,16383610.0,27715140.0,153.97,153.17,153.58,154.17,153.33,155.45,152.38,152.22,152.89
25643090.0,22187880.0,57977090.0,221.06,222.01,221.38,222.85,223.76,222.56,219.44,220.37,217.47
69032740.0,24677880.0,12119710.0,282.23,280.53,284.69,282.65,284.25,284.89,278.56,280.37,282.92
47844490.0,56770080.0,40984160.0,93.97,94.2,95.2,94.08,95.74,95.9,92.4,93.68,93.82
28803760.0,33511990.0,36486560.0,303.22,305.64,308.1,305.17,310.35,317.05,301.97,304.29,307.24
34355970.0,35407050.0,29124140.0,96.0,94.94,96.25,96.57,96.35,96.89,95.03,94.68,95.35
35824790.0,33364400.0,27009520.0,196.31,195.41,200.2,198.07,199.56,203.53,194.04,193.82,199.39
91106840.0,57423650.0,54571440.0,143.98,144.53,148.7,145.72,148.55,148.83,142.0,143.8,145.9
36529680.0,26544720.0,33031360.0,186.41,186.27,189.91,189.7,191.75,192.47,185.41,186.02,188.84
91046560.0,66072170.0,31774720.0,209.55,204.3,201.92,213.65,204.39,204.72,205.43,198.17,201.69
31754210.0,40620360.0,43250420.0,170.49,169.0,165.45,172.57,169.08,168.35,169.55,165.28,162.73
38885510.0,37568080.0,48706170.0,179.1,179.26,178.54,180.48,180.62,179.78,178.16,178.05,172.66
43233950.0,34135230.0,32445680.0,117.64,119.2,119.27,119.75,119.92,119.73,116.76,118.85,117.34
27368840.0,25058280.0,40026250.0,102.24,101.91,103.96,102.28,102.91,105.18,101.5,101.78,103.85
28397810.0,25656110.0,23285760.0,167.5,169.03,170.49,170.2,170.44,171.0,166.46,168.91,168.82
57717870.0,32063100.0,34275420.0,115.29,118.98,117.52,119.25,119.86,118.6,115.11,117.81,116.86
18069930.0,16859020.0,21480120.0,191.35,191.39,192.42,191.97,192.61,192.88,190.21,191.15,190.44
41483490.0,32470020.0,50455070.0,240.34,242.8,250.9,245.15,245.7,263.11,236.9,238.97,249.38
34702230.0,41357180.0,28601630.0,333.25,351.46,355.15,345.68,353.2,355.4,332.58,344.72,351.09
32771760.0,25364920.0,46873670.0,110.8,111.62,112.11,112.34,112.39,112.3,110.8,111.33,109.73
20670830.0,15955820.0,18680930.0,191.78,190.68,192.45,192.43,191.96,193.66,190.17,189.56,192.05
35637070.0,91106840.0,57423650.0,154.89,143.98,144.53,158.85,145.72,148.55,154.23,142.0,143.8
30889270.0,29282700.0,19029420.0,226.27,225.82,227.03,229.93,228.06,227.79,225.84,224.33,225.64
19082170.0,35421310.0,25674500.0,145.77,145.13,147.17,146.7,147.16,148.28,145.12,145.11,145.38
26066130.0,25897340.0,15957630.0,205.86,207.86,204.1,207.19,208.55,205.72,205.06,203.53,203.32
32493770.0,25912270.0,19994270.0,154.7,156.01,155.94,156.42,156.65,156.06,154.67,155.05,154.72
19354440.0,31154910.0,45547590.0,106.0,104.89,108.65,106.19,107.79,110.42,105.06,104.88,108.6
31714820.0,33420290.0,24432660.0,116.78,117.95,118.77,118.16,119.43,119.38,116.47,117.94,118.3
19238480.0,20755140.0,24755470.0,175.94,174.67,173.87,176.0,175.49,174.44,174.54,173.94,172.02
19782170.0,25184600.0,25649890.0,160.43,159.65,160.14,160.74,160.56,162.0,158.55,159.27,159.93
20892380.0,32443110.0,38763700.0,210.89,204.29,205.88,211.84,208.84,207.42,210.23,203.5,200.83
35407050.0,29124140.0,32042290.0,94.94,96.25,95.94,96.35,96.89,96.29,94.68,95.35,95.25
49118510.0,41411350.0,31801970.0,224.94,223.52,225.75,225.0,228.35,226.84,219.84,222.57,222.52
16658660.0,18904680.0,30341520.0,143.73,143.6,142.94,144.18,143.88,143.35,143.27,142.9,140.06
26932880.0,18253190.0,21674630.0,194.86,193.95,194.7,196.0,195.97,196.79,193.6,193.39,193.6
32690080.0,28218240.0,40290580.0,99.83,99.26,98.25,101.0,99.3,98.84,99.13,98.31,96.92
18386470.0,25643090.0,22187880.0,219.96,221.06,222.01,220.82,222.85,223.76,219.12,219.44,220.37
21847230.0,25817590.0,22395560.0,261.55,261.13,263.75,262.79,264.78,264.88,260.92,261.07,262.1
39636190.0,26208970.0,22074760.0,159.9,156.6,159.32,160.0,158.57,160.21,154.63,156.07,158.75
45941750.0,41523580.0,39424260.0,176.73,182.66,180.29,181.29,182.8,180.33,174.93,177.7,177.03
20565620.0,52126240.0,37350060.0,159.51,157.9,155.8,159.77,158.26,155.8,158.44,153.83,152.75
70722000.0,49687870.0,49046150.0,98.55,98.97,100.55,99.11,99.06,100.69,96.76,97.34,98.84
34949690.0,28976200.0,28567110.0,170.97,169.88,173.0,172.48,173.09,174.0,168.2,169.85,171.53
31890740.0,29373050.0,31251870.0,97.32,97.82,96.45,98.48,98.41,97.75,96.75,97.03,96.07
20839950.0,26575570.0,31672220.0,99.02,98.5,98.53,99.56,99.99,99.35,98.68,98.46,98.48
48032600.0,44811800.0,38866100.0,95.02,96.67,98.84,96.85,98.21,98.89,94.61,96.15,96.09
44289650.0,32226670.0,39763300.0,218.07,224.8,220.0,223.71,226.42,220.79,217.73,222.86,217.02
41587090.0,33843130.0,25432390.0,300.35,313.17,315.03,307.9,316.5,318.52,300.21,310.32,313.01
26591850.0,21017560.0,21144040.0,153.9,155.02,155.25,155.81,155.98,155.54,153.78,154.48,154.4
24987260.0,17352380.0,22551660.0,185.23,184.1,186.29,187.28,186.21,187.19,184.03,183.8,182.91
99202400.0,52828890.0,38610120.0,112.95,115.97,114.58,117.44,116.5,116.25,112.1,114.12,114.5
57668360.0,49678430.0,80151380.0,300.95,286.53,281.1,302.53,297.88,286.0,286.13,286.5,272.96
27049830.0,34324350.0,26176690.0,110.86,112.31,113.29,112.43,114.7,115.0,110.6,112.31,112.49
28976200.0,28567110.0,22401040.0,169.88,173.0,172.23,173.09,174.0,173.92,169.85,171.53,171.7
25277680.0,26591850.0,21017560.0,154.34,153.9,155.02,154.45,155.81,155.98,153.46,153.78,154.48
22277930.0,18355210.0,14991570.0,203.65,208.46,207.67,207.23,208.91,209.15,203.61,207.29,207.17
41357180.0,28601630.0,24205100.0,351.46,355.15,351.41,353.2,355.4,353.45,344.72,351.09,349.22
19090050.0,18473070.0,25829880.0,194.79,196.45,196.42,196.37,197.1,200.23,193.14,195.93,196.34
40382890.0,50908540.0,40113790.0,163.05,169.79,172.36,167.54,173.09,174.82,162.88,169.0,171.77
47597670.0,64398230.0,95497900.0,166.0,160.4,156.86,167.45,162.11,158.16,159.09,155.3,149.63
19974430.0,18966120.0,23735080.0,257.05,256.77,258.74,258.19,257.49,260.35,256.32,255.37,258.11
21555370.0,21229890.0,17439210.0,138.78,139.37,139.06,139.83,139.77,139.98,138.59,138.6,138.79
34312550.0,23913630.0,36928090.0,323.35,330.25,332.14,331.75,333.6,345.61,323.23,327.32,332.01
25656110.0,23285760.0,34260890.0,169.03,170.49,169.2,170.44,171.0,172.89,168.91,168.82,168.79
33316990.0,41511380.0,57717870.0,117.05,116.55,115.29,118.11,116.79,119.25,116.08,114.22,115.11
19173780.0,43700570.0,21258100.0,140.72,141.0,140.4,141.02,141.0,141.5,140.26,139.89,140.23
22401040.0,22858840.0,25100510.0,172.23,173.41,174.78,173.92,175.0,175.84,171.7,173.04,173.85
102731700.0,96531890.0,83825220.0,111.11,107.09,112.23,111.11,109.89,113.24,103.5,105.05,110.02
16861450.0,16380570.0,16367780.0,155.97,156.35,156.73,156.98,157.37,157.28,155.75,155.73,156.41
111186900.0,90398170.0,79763890.0,108.73,113.86,115.12,113.03,115.73,116.13,108.6,113.49,114.04
30352690.0,34755550.0,30889270.0,218.43,225.64,226.27,220.96,227.49,229.93,215.13,223.89,225.84
21918340.0,25108890.0,25784420.0,109.23,108.77,108.86,109.6,109.69,109.1,109.02,108.36,107.85
46575410.0,44366140.0,35907770.0,152.02,149.99,151.78,152.27,151.83,153.92,150.56,149.16,151.69
31632320.0,24378480.0,24987260.0,183.4,182.99,185.23,184.92,186.53,187.28,180.73,182.54,184.03
34394830.0,43607120.0,35454230.0,105.52,106.34,105.93,106.47,106.5,107.65,104.96,105.19,105.14
28595230.0,27595310.0,35034410.0,209.22,211.75,213.44,210.74,213.81,217.95,208.33,211.47,213.16
22941650.0,28321440.0,20046250.0,131.35,131.65,132.46,132.22,132.45,132.94,131.22,131.12,132.05
23765710.0,17837130.0,20859830.0,148.82,149.2,150.48,150.9,150.13,151.42,148.57,148.67,149.95
17265520.0,25338630.0,20578020.0,203.35,200.81,199.2,205.08,201.4,201.51,202.9,198.41,198.81
21890090.0,34312550.0,23913630.0,324.39,323.35,330.25,325.62,331.75,333.6,320.78,323.23,327.32
34121240.0,37418910.0,39194720.0,226.23,221.85,220.95,227.35,225.37,221.85,221.3,220.71,216.47
48929200.0,42276880.0,41430660.0,111.34,114.0,114.33,114.17,115.58,115.5,110.82,113.7,114.1
27043580.0,40396070.0,30967960.0,176.23,175.6,175.44,177.99,177.92,179.83,174.99,170.27,174.52
79763890.0,46937190.0,34494150.0,115.12,115.19,113.05,116.13,116.18,114.12,114.04,113.25,112.51
49904460.0,54507300.0,84757780.0,108.97,111.65,113.76,110.45,112.56,114.02,108.51,110.32,109.77
95497900.0,37169230.0,58133850.0,156.86,148.15,148.3,158.16,151.55,157.23,149.63,146.59,146.72
17117710.0,18325720.0,19998050.0,143.5,143.91,144.47,143.95,144.9,144.6,143.18,143.87,143.38
21846400.0,16991610.0,27817640.0,174.16,173.71,173.21,175.87,175.3,175.0,173.95,173.17,172.73
31454590.0,31642900.0,50264540.0,147.5,143.32,143.78,147.5,144.48,144.5,143.84,142.21,142.2
36592940.0,36059610.0,25247630.0,291.12,289.46,289.93,293.97,292.69,293.68,288.12,285.22,289.52
23687350.0,25554290.0,29922650.0,120.0,119.4,120.45,120.5,120.09,120.45,119.71,119.37,119.73
52960810.0,72274300.0,52099200.0,98.41,95.1,97.06,98.65,98.19,97.88,95.5,93.42,94.94
85349340.0,79868850.0,54794570.0,282.28,303.67,296.44,301.44,304.0,303.4,277.72,285.8,293.13
23527660.0,39017490.0,26148590.0,183.9,184.85,185.8,184.1,187.33,188.39,182.56,183.74,185.79
123601900.0,99202400.0,52828890.0,117.42,112.95,115.97,117.7,117.44,116.5,113.25,112.1,114.12
20400770.0,22751390.0,27074260.0,217.15,219.01,220.15,218.74,220.54,223.49,216.33,218.92,219.41
35217270.0,30521720.0,40653460.0,310.6,311.64,316.7,312.67,317.07,317.57,308.25,311.15,312.17
28641180.0,76183460.0,44223040.0,93.48,92.72,90.0,93.57,92.78,91.67,92.46,89.47,90.0
35131460.0,50303500.0,33136130.0,96.86,97.65,100.51,98.23,100.77,100.89,96.65,97.42,99.64
80742460.0,70722000.0,49687870.0,98.68,98.55,98.97,100.13,99.11,99.06,96.43,96.76,97.34
33671250.0,24460160.0,26784530.0,127.98,128.31,129.13,129.39,129.19,130.5,127.78,128.16,128.9
62285770.0,63000140.0,79356010.0,100.32,97.96,96.2,101.19,100.48,97.71,97.3,95.74,95.36
